playerid,yearid,stint,teamid,lgid,games,ab,runs,hits,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
lambecl01,1947,1,CIN,NL,3,1,0,0,0,0,0,0,0,,0,0,,0,0,,0
lanfrwa01,1947,1,BSN,NL,37,10,1,0,0,0,0,0,0,,0,5,,0,1,,0
lannijo01,1947,1,BSN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lapoira01,1947,1,PHI,NL,56,211,33,65,7,0,1,15,8,,17,15,,1,1,,0
lavagco01,1947,1,BRO,NL,41,69,6,18,1,0,3,11,0,,12,5,,0,1,,1
leebi02,1947,1,CHN,NL,14,3,0,1,0,0,0,0,0,,0,0,,0,0,,0
leeth01,1947,1,CHA,AL,21,29,0,6,0,0,0,1,0,0,2,11,,0,0,,0
lehnepa01,1947,1,SLA,AL,135,483,59,120,25,9,7,48,5,5,28,29,,3,9,,18
lemonbo01,1947,1,CLE,AL,47,56,11,18,4,3,2,5,0,0,6,9,,0,2,,0
leonadu02,1947,1,PHI,NL,32,80,4,14,1,0,0,12,0,,2,16,,1,6,,1
levanje01,1947,1,PHI,NL,2,9,3,4,0,0,0,1,0,,0,0,,0,0,,0
lewisbu01,1947,1,WS1,AL,140,506,67,132,15,4,6,48,6,6,51,27,,1,10,,17
lindejo01,1947,1,NYA,AL,127,476,66,131,18,7,11,67,1,2,32,70,,1,4,,15
lindely01,1947,1,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
litwhda01,1947,1,BSN,NL,91,226,38,59,5,2,7,31,1,,25,43,,1,2,,6
livelbu01,1947,1,CIN,NL,38,32,4,6,3,1,0,1,0,,2,7,,0,3,,1
livinmi01,1947,1,CHN,NL,19,33,2,7,2,0,0,3,0,,1,5,,0,1,,0
livinmi01,1947,2,NY1,NL,5,6,0,1,0,0,0,0,0,,1,2,,0,0,,0
lockmwh01,1947,1,NY1,NL,2,2,0,1,0,0,0,1,0,,0,0,,0,0,,0
lohrkja01,1947,1,NY1,NL,112,329,44,79,12,4,11,35,3,,46,29,,2,8,,11
lollash01,1947,1,NYA,AL,11,32,4,7,0,1,1,6,0,1,1,5,,0,0,,3
lombaer01,1947,1,NY1,NL,48,110,8,31,5,0,4,21,0,,7,9,,0,1,,4
lombavi01,1947,1,BRO,NL,36,66,1,16,2,0,0,6,0,,1,4,,0,1,,2
lopated01,1947,1,CHA,AL,35,96,5,19,3,0,0,11,0,0,4,6,,0,4,,2
lopezal01,1947,1,CLE,AL,61,126,9,33,1,0,0,14,1,1,9,13,,0,1,,1
lowrepe01,1947,1,CHN,NL,115,448,56,126,17,5,5,37,2,,38,26,,1,6,,7
lucadjo01,1947,1,NYA,AL,12,12,0,1,0,0,0,0,0,0,1,5,,0,0,,1
lukoned01,1947,1,CIN,NL,86,200,26,41,6,1,11,33,0,,28,36,,1,1,,4
lunddo01,1947,1,BRO,NL,11,20,5,6,2,0,2,5,0,,3,7,,0,0,,0
lyonsal01,1947,1,NYA,AL,8,6,1,4,1,0,0,3,0,0,0,1,,0,0,,0
lyonsal01,1947,2,PIT,NL,15,10,1,2,0,0,1,1,0,,1,3,,1,0,,0
lyonsed01,1947,1,WS1,AL,7,26,2,4,0,0,0,0,0,0,2,2,,0,0,,0
mackife01,1947,1,CLE,AL,2,5,0,0,0,0,0,0,0,0,0,2,,0,1,,2
mackife01,1947,2,WS1,AL,3,6,1,1,1,0,0,0,0,0,0,1,,0,0,,0
mackra01,1947,1,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0
mackra01,1947,2,CHN,NL,21,78,9,17,6,0,2,12,0,,5,15,,1,0,,3
maconma01,1947,1,BSN,NL,1,1,0,0,0,0,0,0,0,,0,0,,0,0,,0
madrisa01,1947,1,CHN,NL,8,24,0,3,1,0,0,1,0,,1,6,,0,0,,0
majesha01,1947,1,PHA,AL,141,479,54,134,26,5,8,72,1,0,53,31,,5,8,,18
mallobo01,1947,1,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maltzgo01,1947,1,CHA,AL,33,7,2,1,1,0,0,0,0,0,2,4,,0,1,,0
mancufr01,1947,1,WS1,AL,43,131,5,30,5,1,0,13,0,0,5,11,,0,1,,8
marchph01,1947,1,PHA,AL,35,98,8,15,3,0,1,9,0,0,4,25,,1,12,,2
marioma01,1947,1,SLN,NL,149,540,57,147,19,6,4,74,3,,49,58,,1,9,,16
marshwi01,1947,1,NY1,NL,155,587,102,171,19,6,36,107,3,,67,30,,2,0,,14
martira01,1947,1,BSN,NL,1,3,0,0,0,0,0,0,0,,1,3,,0,0,,0
masiph01,1947,1,BSN,NL,126,411,54,125,22,4,9,50,7,,47,27,,1,11,,12
mastewa02,1947,1,WS1,AL,36,83,4,11,2,1,0,4,0,0,4,43,,0,3,,1
mauchge01,1947,1,PIT,NL,16,30,8,9,0,0,0,1,0,,7,6,,0,0,,0
maunedi01,1947,1,PHI,NL,15,2,0,0,0,0,0,0,0,,0,1,,0,0,,0
mayoed01,1947,1,DET,AL,142,535,66,149,28,4,6,48,3,7,48,28,,0,12,,16
mcbrito01,1947,1,BOS,AL,2,5,0,1,0,0,0,0,0,0,0,0,,0,0,,1
mcbrito01,1947,2,WS1,AL,56,166,19,45,4,2,0,15,3,1,15,9,,0,0,,8
mccahbi01,1947,1,PHA,AL,29,55,8,9,2,0,0,1,0,0,3,5,,0,3,,1
mccorfr01,1947,1,PHI,NL,15,40,7,9,2,0,1,8,0,,3,2,,0,0,,2
mccorfr01,1947,2,BSN,NL,81,212,24,75,18,2,2,43,2,,11,8,,0,2,,8
mccormi02,1947,1,BSN,NL,92,284,42,81,13,7,3,36,1,,20,21,,0,11,,10
mccosba01,1947,1,PHA,AL,137,546,77,179,22,7,1,52,1,4,57,29,,4,9,,5
mcculcl01,1947,1,CHN,NL,86,234,25,59,12,4,3,30,1,,20,20,,1,2,,7
mcgahed01,1947,1,BOS,AL,9,14,1,0,0,0,0,2,0,0,3,0,,0,0,,0
mchaljo01,1947,1,DET,AL,39,95,10,20,1,0,3,11,1,1,7,24,,0,1,,0
mclisca01,1947,1,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcquige02,1947,1,NYA,AL,144,517,84,157,24,3,13,80,0,2,78,66,,0,14,,6
mcquigl01,1947,1,SLA,AL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0
medwijo01,1947,1,SLN,NL,75,150,19,46,12,0,4,28,0,,16,12,,0,0,,3
meersru01,1947,1,CHN,NL,35,14,1,2,0,0,0,0,0,,0,6,,0,0,,1
melesa01,1947,1,BOS,AL,123,453,71,137,14,8,12,73,0,3,37,35,,1,6,,11
meltoru01,1947,1,BRO,NL,4,1,0,1,0,0,0,0,0,,0,0,,0,0,,0
merulle01,1947,1,CHN,NL,108,373,24,90,16,1,0,29,4,,15,26,,2,3,,11
metkoca01,1947,1,CLE,AL,126,473,68,120,22,7,5,40,5,3,32,51,,1,9,,9
meyerru01,1947,1,CHN,NL,23,12,2,3,0,0,0,1,0,,0,1,,0,0,,0
michaca01,1947,1,CHA,AL,110,355,31,97,15,4,3,34,10,5,39,28,,3,7,,14
mierked01,1947,1,DET,AL,21,42,6,8,1,0,1,1,1,0,1,12,,0,0,,2
miksied01,1947,1,BRO,NL,45,86,18,23,1,0,4,10,0,,9,8,,0,0,,2
milleed03,1947,1,CIN,NL,151,545,69,146,38,4,19,87,5,,49,40,,4,4,,15
milleox01,1947,1,CHN,NL,4,7,3,3,1,0,1,4,0,,0,2,,0,0,,0
mitchda01,1947,1,CLE,AL,123,493,69,156,16,10,1,34,2,5,23,14,,0,2,,2
mizejo01,1947,1,NY1,NL,154,586,137,177,26,2,51,138,2,,74,42,,4,0,,6
moorete01,1947,1,SLN,NL,127,460,61,130,17,1,7,45,1,,38,39,,1,9,,10
moseswa01,1947,1,BOS,AL,90,255,32,70,18,2,2,27,3,0,27,16,,0,3,,6
mossle01,1947,1,SLA,AL,96,274,17,43,5,2,6,27,0,0,35,48,,1,2,,4
mouldgl01,1947,1,SLA,AL,32,17,1,4,0,0,0,0,0,0,0,4,,0,1,,0
muellra01,1947,1,CIN,NL,71,192,17,48,11,0,6,33,1,,16,25,,1,2,,8
mulcahu01,1947,1,PIT,NL,2,3,0,1,0,0,0,0,0,,0,0,,0,0,,0
mullidi01,1947,1,BSN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mullipa01,1947,1,DET,AL,116,398,62,102,28,6,15,62,3,8,63,66,,1,5,,6
muncrbo01,1947,1,SLA,AL,31,57,2,6,0,0,0,4,0,0,4,23,,0,4,,1
mungere01,1947,1,SLN,NL,40,81,3,15,3,0,0,7,0,,4,28,,1,3,,2
murphjo04,1947,1,BOS,AL,32,11,1,3,0,0,0,1,0,0,2,4,,0,0,,0
murtada01,1947,1,BSN,NL,3,8,0,1,0,0,0,0,0,,1,2,,0,0,,0
musiast01,1947,1,SLN,NL,149,587,113,183,30,13,19,95,4,,80,24,,4,6,,18
myattge01,1947,1,WS1,AL,12,7,1,0,0,0,0,0,0,0,4,4,,0,0,,0
nagyst01,1947,1,PIT,NL,6,4,0,1,0,0,0,0,0,,0,2,,0,0,,0
neillto01,1947,1,BSN,NL,7,10,1,2,0,1,0,0,0,,1,2,,1,0,,1
newhoha01,1947,1,DET,AL,40,96,5,19,0,0,0,9,0,0,15,20,,0,3,,3
newsobo01,1947,1,WS1,AL,14,29,1,7,2,0,0,3,0,0,0,6,,0,2,,1
newsobo01,1947,2,NYA,AL,17,42,0,4,0,0,0,1,0,0,0,11,,0,1,,1
newsosk01,1947,1,PHI,NL,95,310,36,71,8,2,2,22,4,,24,24,,0,2,,5
nichobi01,1947,1,CHN,NL,148,487,69,119,28,1,26,75,1,,87,83,,5,1,,4
northro01,1947,1,PHI,NL,13,47,7,12,3,0,0,3,1,,6,3,,0,0,,0
northro01,1947,2,SLN,NL,110,311,52,91,19,3,15,63,0,,48,29,,2,0,,7
osterfr01,1947,1,PIT,NL,26,64,6,12,1,0,0,5,0,,4,12,,0,6,,2
ottme01,1947,1,NY1,NL,4,4,0,0,0,0,0,0,0,,0,0,,0,0,,0
outlaji01,1947,1,DET,AL,70,127,20,29,7,1,0,15,3,1,21,14,,0,3,,2
overmst01,1947,1,DET,AL,28,47,2,7,0,0,0,2,0,0,5,8,,0,2,,0
padgedo01,1947,1,PHI,NL,75,158,14,50,8,1,0,24,0,,16,5,,1,0,,6
pafkoan01,1947,1,CHN,NL,129,513,68,155,25,7,13,66,4,,31,39,,3,3,,19
pagejo01,1947,1,NYA,AL,56,46,1,10,0,0,1,5,0,0,2,16,,0,2,,0
palicer01,1947,1,BRO,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
papisfr01,1947,1,CHA,AL,38,58,1,5,0,0,0,2,0,0,1,15,,0,6,,2
parneme01,1947,1,BOS,AL,15,18,1,1,0,0,0,1,0,0,0,4,,0,0,,0
partero01,1947,1,BOS,AL,60,169,14,39,2,0,0,16,0,0,18,23,,0,5,,4
passecl01,1947,1,CHN,NL,19,14,0,0,0,0,0,0,0,,0,7,,0,1,,1
peckha01,1947,1,CLE,AL,114,392,58,115,18,2,8,44,3,3,27,31,,2,1,,6
pellaed01,1947,1,BOS,AL,74,231,29,47,8,1,4,19,2,2,23,35,,2,7,,3
perkoha01,1947,1,CIN,NL,3,1,0,0,0,0,0,0,0,,1,0,,0,0,,0
peskyjo01,1947,1,BOS,AL,155,638,106,207,27,8,0,39,12,9,72,22,,0,9,,10
peterke01,1947,1,CIN,NL,37,44,0,3,0,0,0,2,0,,2,13,,0,4,,2
peterru02,1947,1,SLA,AL,39,47,10,16,4,0,0,2,0,0,6,8,,0,1,,1
phillda01,1947,1,CHA,AL,143,551,55,142,25,11,2,45,21,16,35,39,,1,5,,14
phillja02,1947,1,NYA,AL,16,36,5,10,0,1,1,2,0,0,3,5,,0,0,,0
piconma01,1947,1,NY1,NL,2,2,0,1,1,0,0,2,0,,0,0,,0,0,,0
pierema01,1947,1,WS1,AL,23,26,1,6,0,0,0,1,0,0,0,1,,0,2,,1
poatra01,1947,1,NY1,NL,7,21,3,4,1,1,1,5,0,,1,7,,0,1,,0
polanhu01,1947,1,PHI,NL,4,8,0,0,0,0,0,0,0,,0,0,,0,0,,1
polanhu01,1947,2,CIN,NL,16,18,1,6,1,0,0,2,0,,1,4,,0,0,,0
polivke01,1947,1,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polleho01,1947,1,SLN,NL,37,65,5,15,1,2,0,5,0,,1,13,,0,0,,2
poolera01,1947,1,PHA,AL,13,13,1,3,0,0,0,1,0,0,1,4,,0,0,,1
posselo01,1947,1,PHI,NL,2,0,0,0,0,0,0,0,0,,1,0,,0,0,,0
pottene01,1947,1,SLA,AL,32,35,3,9,1,0,0,2,0,0,7,2,,0,0,,0
priddje01,1947,1,WS1,AL,147,505,42,108,20,3,3,49,7,6,62,79,,1,8,,16
queenme01,1947,1,NYA,AL,5,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0
queenme01,1947,2,PIT,NL,14,26,1,2,0,0,0,1,0,,0,6,,0,1,,1
racklma01,1947,1,BRO,NL,18,9,2,2,0,0,0,2,0,,1,0,,0,0,,0
raffeke01,1947,1,PHI,NL,10,15,2,4,0,0,0,0,0,,0,7,,0,0,,0
raffeke01,1947,2,CIN,NL,19,37,1,6,0,0,0,5,0,,1,22,,0,2,,0
ramsdwi01,1947,1,BRO,NL,2,1,0,1,0,0,0,1,0,,0,0,,0,0,,0
raschvi01,1947,1,NYA,AL,15,40,5,10,2,0,0,3,0,0,1,7,,0,1,,0
reesepe01,1947,1,BRO,NL,142,476,81,135,24,4,12,73,7,,104,67,,2,8,,7
reisepe01,1947,1,BRO,NL,110,388,68,120,23,2,5,46,14,,68,41,,2,4,,3
reynoal01,1947,1,NYA,AL,38,89,7,13,1,0,0,5,0,0,7,26,,0,7,,1
rhawnbo01,1947,1,NY1,NL,13,45,7,14,3,0,1,3,0,,8,1,,0,1,,1
ricede01,1947,1,SLN,NL,97,261,28,57,7,3,12,44,1,,36,40,,1,3,,5
richmdo01,1947,1,PHA,AL,19,21,2,4,1,1,0,4,0,0,3,3,,0,0,,1
rickema01,1947,1,CHN,NL,71,137,7,20,0,0,2,15,0,,15,17,,0,2,,5
riddlel01,1947,1,CIN,NL,16,5,2,0,0,0,0,0,0,,2,2,,0,1,,1
riebeha01,1947,1,DET,AL,8,7,0,0,0,0,0,2,0,0,0,2,,0,0,,0
rignebi01,1947,1,NY1,NL,130,531,84,142,24,3,17,59,7,,51,54,,5,9,,10
rignejo01,1947,1,CHA,AL,11,14,0,0,0,0,0,0,0,0,0,3,,0,1,,1
rikarcu01,1947,1,PIT,NL,109,324,57,93,16,4,4,32,1,,50,39,,1,1,,9
rizzuph01,1947,1,NYA,AL,153,549,78,150,26,9,2,60,11,6,57,31,,8,9,,6
robersh01,1947,1,WS1,AL,95,266,25,62,9,3,1,23,4,5,32,52,,1,5,,3
robinaa01,1947,1,NYA,AL,82,252,23,68,11,5,5,36,0,1,40,26,,0,0,,5
robined01,1947,1,CLE,AL,95,318,52,78,10,1,14,52,1,0,30,18,,2,5,,10
robinja02,1947,1,BRO,NL,151,590,125,175,31,5,12,48,29,,74,36,,9,28,,5
roepr01,1947,1,PIT,NL,38,40,1,5,0,0,0,1,0,,2,15,,0,4,,0
rojekst01,1947,1,BRO,NL,32,80,7,21,0,1,0,7,1,,7,3,,0,1,,3
rosarbu01,1947,1,PHA,AL,102,359,40,93,20,2,1,33,1,3,40,13,,1,9,,11
rosenal01,1947,1,CLE,AL,7,9,1,1,0,0,0,0,0,0,0,3,,0,0,,0
rowelba01,1947,1,BSN,NL,113,384,48,106,23,2,5,40,7,,18,14,,1,11,,3
rowesc01,1947,1,PHI,NL,43,79,9,22,2,0,2,11,0,,13,18,,0,2,,1
ruffire01,1947,1,CHA,AL,14,24,2,5,0,0,0,3,0,0,1,3,,0,0,,1
russeji01,1947,1,PIT,NL,128,478,68,121,21,8,8,51,7,,63,58,,2,5,,12
russeri01,1947,1,BOS,AL,26,52,8,8,1,0,1,3,0,0,8,7,,0,2,,4
ruszkha01,1947,1,CLE,AL,23,27,5,7,2,0,3,4,0,0,2,6,,0,0,,0
rutnemi01,1947,1,PHA,AL,12,48,4,12,1,0,1,4,0,0,3,2,,0,1,,4
ryanco01,1947,1,BSN,NL,150,544,60,144,33,5,5,69,5,,71,60,,1,11,,12
sainjo01,1947,1,BSN,NL,40,107,13,37,7,0,0,18,0,,3,1,,0,8,,2
salkebi01,1947,1,PIT,NL,47,61,5,13,2,0,0,8,0,,6,8,,0,1,,2
sanfofr01,1947,1,SLA,AL,34,54,5,11,2,0,0,1,0,1,1,23,,0,7,,0
savagbo01,1947,1,PHA,AL,44,40,1,2,0,0,0,0,0,0,2,18,,0,2,,0
scarbra01,1947,1,WS1,AL,33,50,2,6,1,0,0,3,0,0,1,9,,0,3,,2
schanch01,1947,1,PHI,NL,34,27,0,4,0,0,0,0,0,,1,15,,0,1,,0
schefbo01,1947,1,CHN,NL,110,363,33,96,11,5,5,50,2,,25,25,,0,4,,12
scheica01,1947,1,PHA,AL,22,45,4,6,0,0,0,3,0,0,1,3,,0,0,,3
schenha01,1947,1,CHN,NL,7,14,2,1,0,0,0,0,0,,2,1,,1,1,,0
schmifr01,1947,1,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schmifr01,1947,2,PHI,NL,29,20,0,1,0,0,0,0,0,,0,7,,0,0,,0
schmifr01,1947,3,CHN,NL,1,2,0,0,0,0,0,0,0,,0,1,,0,0,,0
schmijo01,1947,1,CHN,NL,38,68,3,9,0,0,0,3,0,,4,30,,0,6,,0
schoere01,1947,1,SLN,NL,151,659,91,167,25,9,3,48,6,,48,27,,0,3,,16
schulho01,1947,1,BRO,NL,2,1,0,0,0,0,0,0,0,,0,0,,0,0,,1
schulho01,1947,2,PHI,NL,114,403,30,90,19,1,6,35,0,,21,70,,1,4,,10
schuljo05,1947,1,SLA,AL,43,38,3,7,0,0,1,1,0,0,4,5,,0,0,,1
schulmi01,1947,1,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seerepa01,1947,1,CLE,AL,82,216,24,37,4,1,11,29,0,1,34,66,,0,1,,7
seminan01,1947,1,PHI,NL,111,337,48,85,16,2,13,50,4,,58,69,,5,5,,9
sepkote01,1947,1,CLE,AL,10,8,0,1,1,0,0,0,0,0,1,1,,0,0,,0
sepkote01,1947,2,NYA,AL,2,0,1,0,0,0,0,0,0,1,0,0,,0,0,,0
sewelri01,1947,1,PIT,NL,24,40,2,5,0,0,1,4,0,,1,6,,0,0,,3
sheasp01,1947,1,NYA,AL,27,56,8,11,2,1,0,1,0,0,5,9,,0,8,,1
shofnst01,1947,1,BOS,AL,5,13,1,2,0,1,0,0,0,0,0,3,,0,0,,0
shouncl01,1947,1,CIN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shouncl01,1947,2,BSN,NL,26,19,2,3,0,0,0,0,0,,0,3,,0,1,,0
silveke01,1947,1,NYA,AL,3,10,0,2,0,0,0,0,0,0,2,2,,0,0,,0
simmocu01,1947,1,PHI,NL,1,2,0,1,0,0,0,0,0,,0,0,,0,1,,0
singlel01,1947,1,PIT,NL,41,13,1,4,0,1,0,2,0,,0,4,,0,1,,0
sisledi01,1947,1,SLN,NL,46,74,4,15,2,1,0,9,0,,3,8,,0,0,,0
sistisi01,1947,1,BSN,NL,56,153,22,43,8,0,2,15,2,,20,17,,2,6,,4
slaugen01,1947,1,SLN,NL,147,551,100,162,31,13,10,86,4,,59,27,,4,5,,10
smithed04,1947,1,CHA,AL,15,6,1,1,0,0,0,0,0,0,0,1,,0,0,,0
smithed04,1947,2,BOS,AL,8,6,1,1,0,0,0,0,0,0,1,1,,0,0,,1
snidedu01,1947,1,BRO,NL,40,83,6,20,3,1,0,5,2,,3,24,,1,2,,0
spahnwa01,1947,1,BSN,NL,41,98,6,16,2,1,0,6,0,,6,29,,0,8,,0
spencst01,1947,1,WS1,AL,147,506,62,141,22,6,16,73,2,2,81,41,,0,1,,11
spragho01,1947,1,PHI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stalege01,1947,1,SLN,NL,18,6,0,0,0,0,0,0,0,,0,1,,0,0,,0
stallvi01,1947,1,CIN,NL,8,1,1,0,0,0,0,0,0,,0,1,,0,0,,0
stanked01,1947,1,BRO,NL,146,559,97,141,24,5,3,53,3,,103,39,,5,12,,7
starrdi01,1947,1,NYA,AL,4,3,1,1,1,0,0,0,0,0,0,1,,0,1,,1
steinbe01,1947,1,DET,AL,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0
stephbr01,1947,1,CLE,AL,31,27,1,3,0,0,0,0,0,0,0,8,,0,1,,0
stephjo01,1947,1,CHA,AL,16,35,3,5,0,0,0,3,0,0,1,7,,2,0,,0
stephve01,1947,1,SLA,AL,150,562,74,157,18,4,15,83,8,4,70,61,,0,2,,7
steveed01,1947,1,BRO,NL,5,13,0,2,1,0,0,0,0,,1,5,,0,0,,0
stirnsn01,1947,1,NYA,AL,148,571,102,146,18,8,5,41,5,3,89,47,,2,11,,13
stobbch01,1947,1,BOS,AL,4,1,0,0,0,0,0,0,0,0,0,0,,0,0,,1
strinni01,1947,1,PIT,NL,32,21,0,1,0,0,0,0,0,,2,3,,0,1,,0
sturgbo01,1947,1,CHN,NL,87,232,16,59,10,5,0,21,0,,7,12,,0,4,,9
suderpe01,1947,1,PHA,AL,145,528,45,127,28,4,5,60,0,3,35,44,,2,14,,14
sullibi04,1947,1,PIT,NL,38,55,1,14,3,0,0,8,1,,6,3,,0,0,,1
sullijo06,1947,1,WS1,AL,49,133,13,34,0,1,0,5,0,2,22,14,,0,2,,1
swartbu01,1947,1,SLA,AL,5,1,0,1,0,0,0,0,0,0,0,0,,0,0,,0
swiftbo01,1947,1,DET,AL,97,279,23,70,11,0,1,21,2,2,33,16,,0,11,,8
taborji01,1947,1,PHI,NL,75,251,27,59,14,0,4,31,2,,20,21,,2,3,,7
tatumto01,1947,1,BRO,NL,4,6,0,0,0,0,0,0,0,,0,1,,0,0,,0
tatumto01,1947,2,CIN,NL,69,176,19,48,5,2,1,16,7,,16,16,,0,1,,2
tayloha03,1947,1,BRO,NL,33,62,3,8,2,1,0,8,0,,0,15,,1,2,,0
tebbebi01,1947,1,DET,AL,20,53,1,5,1,0,0,2,0,1,3,3,,0,2,,2
tebbebi01,1947,2,BOS,AL,90,291,22,87,10,0,1,28,2,4,21,30,,0,4,,8
thompha02,1947,1,SLA,AL,27,78,10,20,1,1,0,5,2,1,10,7,,0,1,,2
thompju01,1947,1,NY1,NL,15,6,0,0,0,0,0,0,0,,0,1,,0,0,,0
thomsbo01,1947,1,NY1,NL,138,545,105,154,26,5,29,85,1,,40,78,,4,2,,11
toeneha01,1947,1,WS1,AL,3,1,0,0,0,0,0,0,0,0,1,0,,0,1,,0
torgeea01,1947,1,BSN,NL,128,399,73,112,20,6,16,78,11,,82,59,,0,3,,6
tostlo01,1947,1,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
travice01,1947,1,WS1,AL,74,204,10,44,4,1,1,10,1,3,16,19,,0,1,,4
treshmi01,1947,1,CHA,AL,90,274,19,66,6,2,0,20,2,0,26,26,,2,1,,9
trinkke01,1947,1,NY1,NL,62,16,1,3,0,0,0,1,0,,0,4,,0,0,,0
troutdi01,1947,1,DET,AL,34,68,5,11,2,1,3,15,0,0,8,19,,0,1,,0
truckvi01,1947,1,DET,AL,36,70,7,19,2,0,0,5,0,0,1,7,,0,0,,3
tucketh01,1947,1,CHA,AL,89,254,28,60,9,4,1,17,10,4,38,25,,0,1,,0
usherbo01,1947,1,CIN,NL,9,22,2,4,0,0,1,1,0,,2,2,,0,0,,1
valoel01,1947,1,PHA,AL,112,370,60,111,12,6,5,36,11,3,64,21,,2,14,,4
vancujo01,1947,1,BRO,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vandejo01,1947,1,CIN,NL,31,57,3,5,2,0,0,2,0,,3,18,,0,9,,1
vaughar01,1947,1,BRO,NL,64,126,24,41,5,2,2,25,4,,27,11,,0,0,,2
verbaem01,1947,1,PHI,NL,155,540,50,154,14,8,0,42,5,,23,8,,1,9,,13
vernomi01,1947,1,WS1,AL,154,600,77,159,29,12,7,85,12,12,49,42,,0,3,,12
voisebi01,1947,1,NY1,NL,11,15,0,2,0,0,0,0,0,,0,6,,0,0,,0
voisebi01,1947,2,BSN,NL,22,53,3,9,2,0,0,3,0,,0,12,,0,3,,3
vollmcl01,1947,1,CIN,NL,78,155,19,34,10,0,1,13,0,,9,18,,1,3,,2
wagneha01,1947,1,BOS,AL,21,65,5,15,3,0,0,6,0,0,9,5,,0,1,,1
wagneha01,1947,2,DET,AL,71,191,19,55,10,0,5,33,0,1,28,16,,1,2,,2
wahlke01,1947,1,CIN,NL,39,81,8,14,0,0,1,4,0,,6,12,,1,0,,1
waitked01,1947,1,CHN,NL,130,514,60,150,28,6,2,35,3,,32,17,,2,6,,8
wakefdi01,1947,1,DET,AL,112,368,59,104,15,5,8,51,1,4,80,44,,1,4,,8
walkedi02,1947,1,BRO,NL,148,529,77,162,31,3,9,94,6,,97,26,,1,10,,9
walkeha01,1947,1,SLN,NL,10,25,2,5,1,0,0,0,0,,4,2,,0,0,,1
walkeha01,1947,2,PHI,NL,130,488,79,181,28,16,1,41,13,,59,37,,4,18,,9
wallaja02,1947,1,CHA,AL,81,205,25,40,9,1,7,32,2,2,23,51,,1,0,,5
waltebu01,1947,1,CIN,NL,20,45,3,12,2,0,0,4,0,,2,13,,0,2,,0
warrebe01,1947,1,NY1,NL,3,5,0,1,0,0,0,0,0,,0,1,,0,0,,1
wasdeji01,1947,1,CLE,AL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0
webbsk01,1947,1,DET,AL,50,79,13,16,3,0,0,6,3,0,7,9,,0,3,,0
wehmehe01,1947,1,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wenslbu01,1947,1,NYA,AL,11,19,1,5,0,0,0,1,0,0,1,7,,0,1,,0
wertzvi01,1947,1,DET,AL,102,333,60,96,22,4,6,44,2,0,47,66,,0,2,,11
westlwa01,1947,1,PIT,NL,112,407,59,111,17,4,17,69,5,,27,63,,4,5,,16
westrwe01,1947,1,NY1,NL,6,12,1,5,1,0,0,2,0,,0,2,,0,0,,0
whiteer01,1947,1,BSN,NL,1,1,0,1,0,0,0,0,0,,0,0,,0,0,,0
whitefu01,1947,1,NY1,NL,7,13,3,3,0,0,0,0,0,,0,0,,0,0,,1
whiteha01,1947,1,DET,AL,35,18,2,3,2,0,0,1,0,0,2,7,,0,1,,1
whitmdi01,1947,1,BRO,NL,4,10,1,4,0,0,0,2,0,,1,0,,0,1,,0
widmaal01,1947,1,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wietewh01,1947,1,PIT,NL,48,128,21,30,4,1,1,7,0,,12,10,,0,0,,6
wightbi01,1947,1,NYA,AL,1,2,0,0,0,0,0,0,0,0,1,2,,0,1,,0
wilbede01,1947,1,SLN,NL,51,99,7,23,8,1,0,12,0,,5,13,,0,0,,5
wilkste01,1947,1,SLN,NL,37,6,1,1,0,0,0,0,0,,1,2,,0,0,,0
willide02,1947,1,CHN,NL,3,2,0,0,0,0,0,0,0,,0,1,,0,0,,0
willile04,1947,1,CLE,AL,22,11,0,1,0,0,0,0,0,0,0,1,,0,1,,0
